"X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price","Car_Age","Brand","Kilometers_Per_Year","Is_First_Owner","Fuel_Type_Diesel","Fuel_Type_Electric","Fuel_Type_Petrol","Transmission_Automatic","Transmission_Manual","Brand_Ambassador","Brand_Audi","Brand_Bentley","Brand_BMW","Brand_Chevrolet","Brand_Datsun","Brand_Fiat","Brand_Force","Brand_Ford","Brand_Honda","Brand_Hyundai","Brand_Isuzu","Brand_ISUZU","Brand_Jaguar","Brand_Jeep","Brand_Lamborghini","Brand_Land","Brand_Mahindra","Brand_Maruti","Brand_Mercedes-Benz","Brand_Mini","Brand_Mitsubishi","Brand_Nissan","Brand_Porsche","Brand_Renault","Brand_Skoda","Brand_Tata","Brand_Toyota","Brand_Volkswagen","Brand_Volvo","Location_Ahmedabad","Location_Bangalore","Location_Chennai","Location_Coimbatore","Location_Delhi","Location_Hyderabad","Location_Jaipur","Location_Kochi","Location_Kolkata","Location_Mumbai","Location_Pune"
78,"Toyota Innova 2.5 VX 7 STR BSIV","Hyderabad",2012,104000,"Diesel","Manual","First",12.8,2494,102,7,11.75,11.75,13,"Toyota",7429,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80,"Maruti Swift VDI","Jaipur",2012,95100,"Diesel","Manual","First",22.9,1248,74,5,7.92,3.75,13,"Maruti",6793,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,"Tata Zest Revotron 1.2T XE","Pune",2017,70000,"Petrol","Manual","First",17.57,1193,88.7,5,6.67,4.5,8,"Tata",7778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,"Honda Amaze SX i-VTEC","Kochi",2016,54944,"Petrol","Manual","First",18,1198,86.7,5,11.665,4.82,9,"Honda",5494,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,"Ford Figo Diesel ZXI","Hyderabad",2012,70337,"Diesel","Manual","First",20,1399,68,5,11.665,2.8,13,"Ford",5024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,"Maruti Ritz VDi","Jaipur",2013,99638,"Diesel","Manual","First",23.2,1248,73.94,5,11.665,3.11,12,"Maruti",7664,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,"Honda City i VTEC E","Delhi",2009,52000,"Petrol","Manual","First",17.8,1497,117.3,5,11.665,3.25,16,"Honda",3059,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,"BMW 5 Series 2003-2012 525d","Delhi",2011,75000,"Diesel","Automatic","Second",16.73,1995,218,5,13.9,13.9,14,"BMW",5000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,"Hyundai i10 Sportz 1.2","Pune",2009,95980,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,2.25,16,"Hyundai",5646,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,"Hyundai Grand i10 Sportz","Bangalore",2016,16000,"Petrol","Manual","First",18.9,1197,82,5,11.665,5.75,9,"Hyundai",1600,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,"Honda Amaze SX i-VTEC","Mumbai",2016,18949,"Petrol","Manual","First",17.8,1198,86.7,5,11.665,5,9,"Honda",1895,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,"Toyota Fortuner 4x2 Manual","Delhi",2014,107000,"Diesel","Manual","First",13,2982,168.5,7,16.5,16.5,11,"Toyota",8917,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92,"Audi A6 2011-2015 35 TDI Premium","Coimbatore",2018,48367,"Diesel","Automatic","First",17.68,1968,174.33,5,39.58,39.58,7,"Audi",6046,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,"Ford Ecosport 1.5 DV5 MT Titanium Optional","Delhi",2013,57000,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,5.5,12,"Ford",4385,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,"Mahindra XUV500 W8 2WD","Delhi",2014,58000,"Diesel","Manual","First",15.1,2179,140,7,11.665,8.1,11,"Mahindra",4833,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,"Honda Amaze SX i-DTEC","Kolkata",2015,30000,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,3.5,10,"Honda",2727,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,"Volkswagen Polo Diesel Highline 1.2L","Kolkata",2013,34212,"Diesel","Manual","First",22.07,1199,73.9,5,11.665,2.79,12,"Volkswagen",2632,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97,"Hyundai Verna Transform SX VGT CRDi","Ahmedabad",2010,70002,"Diesel","Manual","First",16.2,1493,110,5,11.665,3.45,15,"Hyundai",4375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,"Maruti Wagon R VXI BS IV","Bangalore",2016,62000,"Petrol","Manual","First",18.9,998,67.1,5,11.665,4.45,9,"Maruti",6200,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,"Volkswagen Polo Petrol Highline 1.6L","Delhi",2010,62001,"Petrol","Manual","First",15.26,1598,103.5,5,11.665,2.65,15,"Volkswagen",3875,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100,"Hyundai i20 1.4 CRDi Sportz","Pune",2011,78958,"Diesel","Manual","Second",23,1396,90,5,11.665,3.8,14,"Hyundai",5264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,"Hyundai i20 Asta 1.2","Mumbai",2014,30180,"Petrol","Manual","First",18.5,1197,82.85,5,11.665,4.65,11,"Hyundai",2515,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,"Datsun GO Plus T Petrol","Pune",2017,32851,"Petrol","Manual","First",19.83,1198,67,7,6.45,3.95,8,"Datsun",3650,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,"Audi A4 3.0 TDI Quattro Premium","Kolkata",2010,30000,"Diesel","Automatic","First",14.94,2967,241.4,5,11.665,9.8,15,"Audi",1875,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,"Hyundai i20 2015-2017 Asta","Pune",2009,66000,"Petrol","Manual","Second",17,1197,80,5,11.665,2.7,16,"Hyundai",3882,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,"Maruti Omni 5 Str STD","Coimbatore",2010,93850,"Petrol","Manual","First",14,796,35,5,11.665,2.41,15,"Maruti",5866,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,"Toyota Etios Liva 1.2 G","Ahmedabad",2014,53000,"Petrol","Manual","First",17.71,1197,78.9,5,6.41,3.9,11,"Toyota",4417,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107,"Jaguar XF 3.0 Litre S Premium Luxury","Hyderabad",2011,78000,"Diesel","Automatic","Second",14.74,2993,270.9,5,24,24,14,"Jaguar",5200,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,"Mahindra XUV500 W8 2WD","Delhi",2012,65000,"Diesel","Manual","Second",16,2179,140,7,11.665,5.75,13,"Mahindra",4643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,"Hyundai Verna 1.6 SX CRDI (O) AT","Kolkata",2014,40000,"Diesel","Automatic","First",22.32,1582,126.32,5,11.665,5.25,11,"Hyundai",3333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,"Toyota Innova Crysta 2.8 ZX AT","Mumbai",2017,30000,"Diesel","Automatic","First",11.36,2755,171.5,7,27,19.25,8,"Toyota",3333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111,"Maruti Eeco 5 Seater AC","Coimbatore",2017,38053,"Petrol","Manual","First",15.1,1196,73,5,5.13,3.91,8,"Maruti",4228,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,"Tata Nano Twist XT","Bangalore",2014,25500,"Petrol","Manual","First",25.4,624,37.5,4,11.665,2.15,11,"Tata",2125,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,"BMW 3 Series 320d Luxury Line","Mumbai",2015,56087,"Diesel","Automatic","First",22.69,1995,190,5,54.43,20.75,10,"BMW",5099,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,"Honda Civic 2006-2010 1.8 V MT","Delhi",2010,71088,"Petrol","Manual","First",13.5,1799,130,5,11.665,3.35,15,"Honda",4443,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,"Toyota Innova 2.5 VX (Diesel) 7 Seater","Ahmedabad",2014,55000,"Diesel","Manual","First",12.99,2494,100.6,7,11.665,11.11,11,"Toyota",4583,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
116,"Volvo V40 Cross Country D3","Bangalore",2014,32700,"Diesel","Automatic","First",23.3,1984,150,5,20,20,11,"Volvo",2725,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
117,"Nissan Micra XV CVT","Coimbatore",2016,39882,"Petrol","Automatic","First",19.15,1198,75.94,5,9.51,6.55,9,"Nissan",3988,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118,"BMW 5 Series 2010-2013 525i","Mumbai",2009,128000,"Petrol","Automatic","First",10.8,2497,215,5,11.665,7,16,"BMW",7529,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,"Maruti Vitara Brezza VDi","Mumbai",2016,55000,"Diesel","Manual","First",24.3,1248,88.5,5,9.96,7.5,9,"Maruti",5500,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,"Mercedes-Benz B Class B200 CDI","Pune",2014,53753,"Diesel","Automatic","Second",15,2143,107.3,5,16.75,16.75,11,"Mercedes-Benz",4479,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,"Hyundai Verna CRDi 1.6 SX Option","Kolkata",2018,10250,"Diesel","Manual","First",22,1582,126.2,5,14.44,10.95,7,"Hyundai",1281,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,"Maruti Wagon R LXI BS IV","Pune",2011,43874,"Petrol","Manual","First",18.9,998,67.1,5,11.665,2.45,14,"Maruti",2925,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,"Tata Nano XTA","Coimbatore",2017,32684,"Petrol","Automatic","First",21.9,624,37.48,4,11.665,3.23,8,"Tata",3632,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,"Mahindra Scorpio VLX","Kolkata",2014,42000,"Diesel","Manual","First",12.05,2179,120,8,11.665,7.75,11,"Mahindra",3500,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,"Mercedes-Benz New C-Class 200 K AT","Kolkata",2009,28352,"Petrol","Automatic","First",11.7,1796,178,5,11.665,9.35,16,"Mercedes-Benz",1668,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,"Honda CR-V 2.4 MT","Bangalore",2007,47700,"Petrol","Manual","Second",10.8,2354,152,5,11.665,5.25,18,"Honda",2511,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,"Volkswagen Vento 1.5 TDI Comfortline AT","Pune",2015,55000,"Diesel","Automatic","First",21.21,1498,103.2,5,11.665,7.25,10,"Volkswagen",5000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130,"Maruti Ciaz VXi Plus","Kochi",2017,44285,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,7.47,8,"Maruti",4921,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,"Mahindra XUV500 AT W10 FWD","Jaipur",2016,54000,"Diesel","Automatic","First",16,2179,140,7,13.25,13.25,9,"Mahindra",5400,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Maruti Ritz VXI ABS","Coimbatore",2016,30232,"Petrol","Manual","First",21.1,1197,85.8,5,11.665,5.81,9,"Maruti",3023,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133,"Maruti Alto K10 VXI","Hyderabad",2014,88500,"Petrol","Manual","First",24.07,998,67.1,5,4.53,2.6,11,"Maruti",7375,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,"Mercedes-Benz SLC 43 AMG","Kolkata",2017,13372,"Petrol","Automatic","First",19,2996,362.07,2,95.04,54,8,"Mercedes-Benz",1486,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,"Hyundai Verna VTVT 1.6 AT SX Plus","Kochi",2019,12645,"Petrol","Automatic","First",17,1591,121.3,5,13.49,11.5,6,"Hyundai",1806,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,"Maruti Alto LXi BSIII","Chennai",2010,94385,"Petrol","Manual","Second",19.7,796,46.3,5,11.665,1.6,15,"Maruti",5899,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,"BMW 1 Series 118d Base","Coimbatore",2015,31821,"Diesel","Automatic","First",20.58,1995,143,5,17.22,17.22,10,"BMW",2893,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,"Honda Jazz 1.2 V CVT i VTEC","Mumbai",2015,12000,"Petrol","Automatic","First",19,1199,88.7,5,11.665,6,10,"Honda",1091,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,"Honda Civic 2006-2010 1.8 V MT","Delhi",2012,88578,"Petrol","Manual","First",13.5,1799,130,5,11.665,3.95,13,"Honda",6327,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140,"Mercedes-Benz New C-Class C 220 CDI Avantgarde","Kochi",2014,44965,"Diesel","Automatic","First",19.27,2143,170,5,17.95,17.95,11,"Mercedes-Benz",3747,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,"Honda Amaze SX i-DTEC","Kolkata",2014,45044,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,3.7,11,"Honda",3754,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,"Maruti Swift VVT VXI","Kochi",2016,34204,"Petrol","Manual","First",22,1197,81.8,5,11.665,5.43,9,"Maruti",3420,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,"Toyota Fortuner 3.0 Diesel","Coimbatore",2012,91235,"Diesel","Manual","First",11.5,2982,171,7,13.49,13.49,13,"Toyota",6517,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
145,"Chevrolet Beat LT Option","Pune",2014,38800,"Petrol","Manual","First",18.6,1199,76.8,5,11.665,2.85,11,"Chevrolet",3233,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,"Skoda Rapid 1.5 TDI Elegance","Chennai",2013,83000,"Diesel","Manual","First",21.14,1498,103.52,5,11.665,4.75,12,"Skoda",6385,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,"Maruti Ciaz 1.4 Alpha","Kochi",2018,41283,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,9.9,7,"Maruti",5160,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148,"Audi RS5 Coupe","Mumbai",2013,23000,"Petrol","Automatic","First",11.05,2894,444,4,37,37,12,"Audi",1769,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,"BMW 3 Series Luxury Line","Mumbai",2014,48000,"Diesel","Automatic","First",21.76,1995,190,5,60.88,26.5,11,"BMW",4000,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,"Audi A4 2.0 TDI 177 Bhp Premium Plus","Coimbatore",2015,48214,"Diesel","Automatic","First",17.11,1968,174.33,5,23.32,23.32,10,"Audi",4383,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,"Maruti Swift VDI","Chennai",2016,35000,"Diesel","Manual","First",22.9,1248,74,5,7.92,6.25,9,"Maruti",3500,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,"Mercedes-Benz S Class 2005 2013 S 500","Kolkata",2010,35277,"Petrol","Automatic","First",7.81,5461,362.9,5,30,30,15,"Mercedes-Benz",2205,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,"Skoda Rapid 1.5 TDI AT Elegance Plus Black Package","Coimbatore",2016,54620,"Diesel","Automatic","First",21.66,1498,103.52,5,11.665,9.86,9,"Skoda",5462,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,"Skoda Superb Elegance 2.0 TDI CR AT","Pune",2012,136997,"Diesel","Automatic","First",17.2,1968,138.1,5,11.665,8.5,13,"Skoda",9786,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,"Hyundai EON Magna Plus","Kochi",2019,14322,"Petrol","Manual","First",21.1,814,55.2,5,11.665,4.23,6,"Hyundai",2046,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,"Volkswagen Polo Diesel Trendline 1.2L","Jaipur",2012,65634,"Diesel","Manual","First",22.07,1199,73.9,5,11.665,3.5,13,"Volkswagen",4688,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
157,"Datsun GO NXT","Kolkata",2016,6000,"Petrol","Manual","First",20.63,1198,67.06,5,11.665,2.5,9,"Datsun",600,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,"Honda Brio S MT","Kolkata",2013,33280,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,2.39,12,"Honda",2560,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,"Mercedes-Benz B Class B180","Delhi",2013,29000,"Petrol","Automatic","First",14.8,1595,120.7,5,11.665,11.25,12,"Mercedes-Benz",2231,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160,"Honda City i DTEC V","Kochi",2015,42831,"Diesel","Manual","First",26,1498,98.6,5,11.665,7.11,10,"Honda",3894,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,"Toyota Innova 2.5 G (Diesel) 7 Seater","Ahmedabad",2016,90000,"Diesel","Manual","First",12.99,2494,100.6,7,11.665,10.9,9,"Toyota",9000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
